Geneid	"RNA STAR on data 17, data 15, and data 5: mapped.bam"	Public Name
WBGene00001089	1738	dre-1
WBGene00001090	4935	drh-1
WBGene00001091	1735	drh-2
WBGene00001092	4888	dro-1
WBGene00001093	14714	drp-1
WBGene00001094	15852	dars-1
WBGene00001095	1947	dars-2
WBGene00001096	4	dsc-1
WBGene00001099	2135	dsc-4
WBGene00001101	1998	dsh-1
WBGene00001102	9984	dsh-2
WBGene00001103	242	dsl-1
WBGene00001104	1725	dsl-2
WBGene00001105	138	dsl-3
WBGene00001106	1	dsl-4
WBGene00001107	3	dsl-5
WBGene00001108	26	dsl-6
WBGene00001109	12	dsl-7
WBGene00001110	3627	duo-1
WBGene00001111	16	duo-2
WBGene00001112	7760	duo-3
WBGene00001113	593	dur-1
WBGene00001115	342	dyb-1
WBGene00001116	213	dyc-1
WBGene00001117	87	dyf-1
WBGene00001118	147	dyf-2
WBGene00001119	479	dyf-3
WBGene00001121	43	dyf-5
WBGene00001122	66	dyf-6
WBGene00001123	71	dyf-7
WBGene00001127	125	dyf-11
WBGene00001129	16	dyf-13
WBGene00001130	3535	dyn-1
WBGene00001131	2497	dys-1
WBGene00001132	1173	alp-1
WBGene00001133	41	eat-2
WBGene00001134	8085	eat-3
WBGene00001135	89	eat-4
WBGene00001136	32	eat-5
WBGene00001137	60389	eat-6
WBGene00001145	826	eat-16
WBGene00001147	5	eat-18
WBGene00001148	2340	eat-20
WBGene00001149	6679	bcat-1
WBGene00001150	276	ech-1.1
WBGene00001151	1951	ech-2
WBGene00001152	634	ech-3
WBGene00001153	7321	ech-4
WBGene00001154	2352	ech-5
WBGene00001155	13177	ech-6
WBGene00001156	1210	ech-7
WBGene00001157	688	ech-8
WBGene00001158	93	ech-9
WBGene00001159	139	eff-1
WBGene00001160	9506	efk-1
WBGene00001161	6374	efl-1
WBGene00001162	1935	efl-2
WBGene00001163	146	efn-2
WBGene00001164	86	efn-3
WBGene00001165	486	efn-4
WBGene00001166	18164	eftu-2
WBGene00001167	253081	eef-2
WBGene00001168	714794	eef-1A.1
WBGene00001169	27841	eef-1A.2
WBGene00001170	83	egl-1
WBGene00001171	103	egl-2
WBGene00001172	2559	egl-3
WBGene00001173	23244	egl-4
WBGene00001174	43	egl-5
WBGene00001175	446	egl-6
WBGene00001177	3388	egl-8
WBGene00001178	1687	egl-9
WBGene00001179	1324	egl-10
WBGene00001182	529	egl-13
WBGene00001184	600	egl-15
WBGene00001185	11	egl-17
WBGene00001186	4281	egl-18
WBGene00001187	689	egl-19
WBGene00001188	123	egl-20
WBGene00001189	2180	egl-21
WBGene00001190	129	egl-23
WBGene00001193	1635	egl-26
WBGene00001194	18129	egl-27
WBGene00001196	3299	egl-30
WBGene00001202	69	egl-36
WBGene00001204	36	egl-38
WBGene00001207	148	egl-43
WBGene00001208	919	egl-44
WBGene00001209	26132	egl-45
WBGene00001210	84	egl-46
WBGene00001211	21	egl-47
WBGene00001214	7374	ego-1
WBGene00001215	5235	ego-2
WBGene00001223	3	ehn-3
WBGene00001224	6536	ehs-1
WBGene00001225	15111	eif-3.B
WBGene00001226	21113	eif-3.C
WBGene00001227	17191	eif-3.D
WBGene00001228	12218	eif-3.E
WBGene00001229	7262	eif-3.F
WBGene00001230	8983	eif-3.G
WBGene00001231	6576	eif-3.H
WBGene00001232	11282	eif-3.I
WBGene00001233	5641	eif-3.K
WBGene00001234	5414	eif-6
WBGene00001235	2383	elb-1
WBGene00001236	3079	elc-1
WBGene00001237	2	elc-2
WBGene00001239	15038	elo-1
WBGene00001240	3182	elo-2
WBGene00001241	6836	elo-3
WBGene00001242	165	elo-4
WBGene00001243	3537	elo-5
WBGene00001244	10797	elo-6
WBGene00001245	3	elo-7
WBGene00001246	32	elo-8
WBGene00001247	257	elo-9
WBGene00001248	295	elp-1
WBGene00001249	865	elt-1
WBGene00001250	470	elt-2
WBGene00001251	553	elt-3
WBGene00001252	31	elt-4
WBGene00001253	324	elt-6
WBGene00001258	10608	emb-4
WBGene00001259	32478	emb-5
WBGene00001262	11111	emb-8
WBGene00001263	7479	emb-9
WBGene00001281	7632	emb-27
WBGene00001284	7109	emb-30
WBGene00001303	9935	sec-61.G
WBGene00001309	5258	emr-1
WBGene00001310	8	end-1
WBGene00001311	40	end-3
WBGene00001320	16337	ent-1
WBGene00001324	6381	eor-1
WBGene00001325	2369	eor-2
WBGene00001328	2702	epi-1
WBGene00001329	8821	epn-1
WBGene00001330	2030	eps-8
WBGene00001331	3375	erd-2.1
WBGene00001332	6306	eri-1
WBGene00001333	16914	erm-1
WBGene00001334	7139	ero-1
WBGene00001335	1189	F35A5.8
WBGene00001336	10583	qars-1
WBGene00001337	16740	ears-1
WBGene00001338	1405	ears-2
WBGene00001340	7052	etr-1
WBGene00001345	738	fos-1
WBGene00001352	11092	evl-14
WBGene00001358	1393	evl-20
WBGene00001362	38	exc-1
WBGene00001365	1779	exc-4
WBGene00001366	632	exc-5
WBGene00001368	581	exc-7
WBGene00001371	2451	exl-1
WBGene00001372	5570	exo-3
WBGene00001373	22	exp-1
WBGene00001374	118	exp-2
WBGene00001377	416	eya-1
WBGene00001385	37774	far-1
WBGene00001386	144665	far-2
WBGene00001387	20775	far-3
WBGene00001388	62	far-4
WBGene00001389	255	far-5
WBGene00001390	4369	far-6
WBGene00001391	147	far-7
WBGene00001392	3948	far-8
WBGene00001393	34648	fat-1
WBGene00001394	52352	fat-2
WBGene00001395	13086	fat-3
WBGene00001396	18449	fat-4
WBGene00001397	7439	fat-5
WBGene00001398	16815	fat-6
WBGene00001399	1961	fat-7
WBGene00001400	14	fax-1
WBGene00001401	1412	fbf-1
WBGene00001402	931	fbf-2
WBGene00001403	278	fbl-1
WBGene00001404	8926	fbp-1
WBGene00001405	5429	fce-1
WBGene00001406	1105	fce-2
WBGene00001410	201	feh-1
WBGene00001411	5302	fem-1
WBGene00001412	10238	fem-2
WBGene00001413	4142	fem-3
WBGene00001414	138	fer-1
WBGene00001423	40777	fib-1
WBGene00001424	1	fis-1
WBGene00001425	1763	fis-2
WBGene00001426	6796	fkb-1
WBGene00001427	19507	fkb-2
WBGene00001428	843	fkb-3
WBGene00001429	66	fkb-4
WBGene00001430	963	fkb-5
WBGene00001431	17710	fkb-6
WBGene00001432	183	fkb-7
WBGene00001433	98	fkb-8
WBGene00001434	22	fkh-2
WBGene00001435	670	fkh-3
WBGene00001436	440	fkh-4
WBGene00001437	91	fkh-5
WBGene00001438	90	fkh-6
WBGene00001439	1767	fkh-7
WBGene00001440	60	fkh-8
WBGene00001441	1680	fkh-9
WBGene00001442	30	fkh-10
WBGene00001443	7547	fli-1
WBGene00001444	720	flp-1
WBGene00001445	127	flp-2
WBGene00001446	401	flp-3
WBGene00001447	135	flp-4
WBGene00001448	278	flp-5
WBGene00001449	1470	flp-6
WBGene00001450	206	flp-7
WBGene00001451	238	flp-8
WBGene00001452	609	flp-9
WBGene00001453	376	flp-10
WBGene00001454	344	flp-11
WBGene00001455	381	flp-12
WBGene00001456	274	flp-13
WBGene00001457	790	flp-14
WBGene00001458	214	flp-15
WBGene00001459	309	flp-16
WBGene00001460	306	flp-17
WBGene00001461	663	flp-18
WBGene00001462	223	flp-19
WBGene00001463	94	flp-20
WBGene00001464	108	flp-21
WBGene00001465	249	flr-1
WBGene00001466	103	gpla-1
WBGene00001468	66	flr-4
WBGene00001470	4011	baz-2
WBGene00001475	471	fmi-1
WBGene00001476	125	fmo-1
WBGene00001477	1471	fmo-2
WBGene00001478	885	fmo-3
WBGene00001479	1169	fmo-4
WBGene00001480	812	fmo-5
WBGene00001481	2001	fog-1
WBGene00001482	3191	fog-2
WBGene00001483	24	fog-3
WBGene00001484	1388	fox-1
WBGene00001485	4045	fre-1
WBGene00001486	1173	frh-1
WBGene00001487	16	frk-1
WBGene00001488	9479	frm-1
WBGene00001489	1325	frm-2
WBGene00001490	431	frm-3
WBGene00001491	7551	frm-4
WBGene00001492	290	frm-5.1
WBGene00001493	5293	frm-7
WBGene00001494	390	frm-8
WBGene00001495	45	F31B12.3
WBGene00001496	5659	frm-10
WBGene00001497	9377	fars-1
WBGene00001498	7913	fars-3
WBGene00001499	10779	fsn-1
WBGene00001500	5424	ftn-1
WBGene00001501	9712	ftn-2
WBGene00001502	13559	ftt-2
WBGene00001503	18164	fum-1
WBGene00001505	289	fut-1
WBGene00001506	9	fut-2
WBGene00001507	32	fut-4
WBGene00001508	470	fut-8
WBGene00001509	7319	fzo-1
WBGene00001510	5839	fzr-1
WBGene00001511	17463	fzy-1
WBGene00001512	18	gab-1
WBGene00001513	13591	gad-1
WBGene00001514	12381	xnd-1
WBGene00001515	130	gap-1
WBGene00001516	4089	gap-2
WBGene00001517	64	gar-1
WBGene00001518	140	gar-2
WBGene00001519	105	gar-3
WBGene00001520	4485	gas-1
WBGene00001522	763	gbh-1
WBGene00001523	571	gbh-2
WBGene00001526	5033	gck-1
WBGene00001527	8660	gcs-1
WBGene00001528	1	gcy-1
WBGene00001529	2	gcy-2
WBGene00001530	1	gcy-3
WBGene00001531	12	gcy-4
WBGene00001532	15	gcy-5
WBGene00001533	5	gcy-6
WBGene00001534	3	gcy-7
WBGene00001535	47	gcy-8
WBGene00001536	36	gcy-9
WBGene00001537	311	gcy-11
WBGene00001538	2433	gcy-12
WBGene00001539	2	gcy-13
WBGene00001540	2	gcy-14
WBGene00001541	70	gcy-15
WBGene00001542	4	gcy-17
WBGene00001543	119	gcy-18
WBGene00001544	216	gcy-19
WBGene00001545	11	gcy-20
WBGene00001546	90	gcy-21
WBGene00001547	110	gcy-22
WBGene00001548	72	gcy-23
WBGene00001549	7	gcy-25
WBGene00001550	5	gcy-27
WBGene00001551	41	gcy-31
WBGene00001552	11	gcy-32
WBGene00001553	50	gcy-33
WBGene00001554	8	gcy-34
WBGene00001555	38	gcy-35
WBGene00001556	21	gcy-36
WBGene00001557	25	gcy-37
WBGene00001558	26051	gdi-1
WBGene00001559	764	gei-1
WBGene00001560	2404	gei-3
WBGene00001561	7821	gei-4
WBGene00001562	7764	lin-66
WBGene00001563	8287	gei-6
WBGene00001564	21700	icl-1
WBGene00001565	4926	gei-8
WBGene00001566	2916	acdh-13
WBGene00001568	10844	snpc-4
WBGene00001569	8118	meg-3
WBGene00001570	305	gei-13
WBGene00001571	7229	gei-14
WBGene00001572	424	gei-15
WBGene00001574	16292	gei-17
WBGene00001575	11	gei-18
WBGene00001577	958	gem-4
WBGene00001578	2178	ges-1
WBGene00001579	5368	gex-2
WBGene00001580	7763	gex-3
WBGene00001581	1981	gfi-1
WBGene00001582	14430	gfi-2
WBGene00001583	2808	gfi-3
WBGene00001584	10074	nrde-4
WBGene00001585	3031	gfl-1
WBGene00001586	22	lgc-57
WBGene00001587	37	lgc-58
WBGene00001588	34	lgc-56
WBGene00001589	5344	gip-1
WBGene00001590	1081	lipt-1
WBGene00001591	854	glc-1
WBGene00001592	206	glc-2
WBGene00001593	19	glc-3
WBGene00001594	144	glc-4
WBGene00001595	64873	gld-1
WBGene00001596	16558	gld-2
WBGene00001597	31145	gld-3
WBGene00001598	23701	glh-1
WBGene00001599	15763	glh-2
WBGene00001600	5052	glh-3
WBGene00001601	4897	glh-4
WBGene00001602	1155	gln-1
WBGene00001603	7	gln-2
WBGene00001604	9980	gln-3
WBGene00001605	5	gln-4
WBGene00001606	24074	gln-5
WBGene00001607	65463	gln-6
WBGene00001608	9	pugs-5
WBGene00001609	21533	glp-1
WBGene00001612	37	glr-1
WBGene00001613	63	glr-2
WBGene00001614	10	glr-3
WBGene00001615	212	glr-4
WBGene00001616	88	glr-5
WBGene00001617	324	glr-6
WBGene00001618	27	glr-7
WBGene00001619	21	glr-8
WBGene00001620	2540	glt-1
WBGene00001621	142	glt-3
WBGene00001622	516	glt-4
WBGene00001623	110	glt-5
WBGene00001624	49	glt-6
WBGene00001625	30	glt-7
WBGene00001626	6	gly-1
WBGene00001627	352	gly-2
WBGene00001628	8233	gly-3
WBGene00001629	2925	gly-4
WBGene00001630	5172	gly-5
WBGene00001631	1104	gly-6
WBGene00001632	9422	gly-7
WBGene00001633	1304	gly-8
WBGene00001635	8045	gly-10
WBGene00001636	434	gly-11
WBGene00001637	231	gly-12
WBGene00001638	1269	gly-13
WBGene00001639	295	gly-14
WBGene00001640	1	gly-15
WBGene00001641	1	gly-16
WBGene00001642	1	gly-17
WBGene00001643	42	gly-18
WBGene00001644	294	gly-19
WBGene00001645	12385	gly-20
WBGene00001646	179	gna-1
WBGene00001647	11835	gna-2
WBGene00001648	9495	goa-1
WBGene00001649	2339	gob-1
WBGene00001650	768	gon-1
WBGene00001651	2856	gon-2
WBGene00001653	10617	gon-4
WBGene00001660	2136	gop-1
WBGene00001661	4649	gop-2
WBGene00001662	5247	gop-3
WBGene00001663	92	gpa-1
WBGene00001664	29	gpa-2
WBGene00001665	44	gpa-3
WBGene00001666	130	gpa-4
WBGene00001667	4	gpa-5
WBGene00001668	5	gpa-6
WBGene00001669	255	gpa-7
WBGene00001670	4	gpa-8
WBGene00001671	65	gpa-9
WBGene00001672	35	gpa-10
WBGene00001673	10	gpa-11
WBGene00001674	265	gpa-12
WBGene00001675	77	gpa-13
WBGene00001676	23	gpa-14
WBGene00001677	57	gpa-15
WBGene00001678	4513	gpa-16
WBGene00001679	13158	gpb-1
WBGene00001680	561	gpb-2
WBGene00001681	36	gpc-1
WBGene00001682	3021	gpc-2
WBGene00001683	19056	gpd-1
WBGene00001684	6388	gpd-2
WBGene00001685	9152	gpd-3
WBGene00001686	8202	gpd-4
WBGene00001687	120	gpn-1
WBGene00001688	1075	gpr-1
WBGene00001689	1684	gpr-2
WBGene00001690	88	grd-1
WBGene00001691	6	grd-2
WBGene00001692	311	grd-3
WBGene00001693	131	grd-4
WBGene00001694	723	grd-5
WBGene00001695	94	grd-6
WBGene00001696	6	grd-7
WBGene00001697	2	grd-8
WBGene00001698	6	grd-9
WBGene00001699	104	grd-10
WBGene00001700	15	grd-11
WBGene00001701	20	grd-12
WBGene00001702	54	grd-13
WBGene00001703	183	grd-14
WBGene00001704	6	grd-15
WBGene00001705	19	grd-16
WBGene00001706	14	grd-17
WBGene00001707	228	grh-1
WBGene00001708	2657	grk-1
WBGene00001709	993	grk-2
WBGene00001710	35	grl-1
WBGene00001711	21	grl-2
WBGene00001712	6	grl-3
WBGene00001713	865	grl-4
WBGene00001714	73	grl-5
WBGene00001715	17	grl-6
WBGene00001716	192	grl-7
WBGene00001717	28	grl-8
WBGene00001718	37	grl-9
WBGene00001719	378	grl-10
WBGene00001720	3	grl-11
WBGene00001721	10	grl-12
WBGene00001722	9	grl-13
WBGene00001723	28	grl-14
WBGene00001724	92	grl-15
WBGene00001725	724	grl-16
WBGene00001726	61	grl-17
WBGene00001727	64	grl-18
WBGene00001728	1	grl-19
WBGene00001729	0	grl-20
WBGene00001730	100	grl-21
WBGene00001731	97	grl-22
WBGene00001732	3	grl-23
WBGene00001733	0	grl-24
WBGene00001734	6	grl-25
WBGene00001735	38	grl-26
WBGene00001736	9	grl-27
WBGene00001737	2	grl-28
WBGene00001738	1	grl-29
WBGene00001739	2	grl-30
WBGene00001740	1769	gro-1
WBGene00001743	7397	grp-1
WBGene00001744	11314	gars-1
WBGene00001745	235	gsa-1
WBGene00001746	3105	gsk-3
WBGene00001747	12377	gsp-1
WBGene00001748	27910	gsp-2
WBGene00001749	11538	gst-1
WBGene00001750	13	gst-2
WBGene00001751	25	gst-3
WBGene00001752	774	gst-4
WBGene00001753	1404	gst-5
WBGene00001754	367	gst-6
WBGene00001755	11337	gst-7
WBGene00001756	6	gst-8
WBGene00001757	36	gst-9
WBGene00001758	1297	gst-10
WBGene00001759	17	gst-11
WBGene00001760	25	gst-12
WBGene00001761	1412	gst-13
WBGene00001762	10	gst-14
WBGene00001763	47	gst-15
WBGene00001764	107	gst-16
WBGene00001765	3	gst-17
WBGene00001766	0	gst-18
WBGene00001767	45	gst-19
WBGene00001768	315	gst-20
WBGene00001769	73	gst-21
WBGene00001770	529	gst-22
WBGene00001771	19	gst-23
WBGene00001772	209	gst-24
WBGene00001773	4	gst-25
WBGene00001774	692	gst-26
WBGene00001775	1107	gst-27
WBGene00001776	154	gst-28
WBGene00001777	250	gst-29
WBGene00001778	22	gst-30
WBGene00001779	20	gst-31
WBGene00001780	21	gst-32
WBGene00001781	23	gst-33
WBGene00001782	2	gst-34
WBGene00001783	58	gst-35
WBGene00001784	1334	gst-36
WBGene00001785	3	gst-37
WBGene00001786	18	gst-38
WBGene00001787	540	gst-39
WBGene00001788	23	gst-40
WBGene00001789	58	gst-41
WBGene00001790	936	gst-42
WBGene00001791	550	gst-43
WBGene00001792	96	gst-44
WBGene00001793	10028	gsy-1
WBGene00001794	8724	gta-1
WBGene00001795	1266	gtl-1
WBGene00001796	120	gtl-2
WBGene00001803	80	lite-1
WBGene00001804	4	gur-3
WBGene00001805	28	gur-4
WBGene00001806	28	gur-5
WBGene00001808	2618	gut-2
WBGene00001811	480	haf-1
WBGene00001812	9264	haf-2
WBGene00001813	4262	haf-3
WBGene00001814	1597	haf-4
WBGene00001815	5933	hmt-1
WBGene00001816	1445	haf-6
WBGene00001817	1073	haf-7
WBGene00001818	0	haf-8
WBGene00001819	1378	haf-9
WBGene00001820	722	ham-1
WBGene00001821	225	ham-2
WBGene00001823	1220	hap-1
WBGene00001824	792	hbl-1
WBGene00001827	20335	hcf-1
WBGene00001828	559	hch-1
WBGene00001829	24158	hcp-1
WBGene00001830	16687	hcp-2
WBGene00001831	9321	hcp-3
WBGene00001832	15791	hcp-4
WBGene00001833	14019	hcp-6
WBGene00001834	16331	hda-1
WBGene00001835	5539	hda-2
WBGene00001836	6685	hda-3
WBGene00001837	2278	hda-4
WBGene00001838	3525	hda-10
WBGene00001839	22	hdl-1
WBGene00001840	46135	hel-1
WBGene00001841	114	hen-1
WBGene00001842	71	her-1
WBGene00001843	2931	hgo-1
WBGene00001844	1503	hid-1
WBGene00001851	7739	hif-1
WBGene00001852	1570	hil-1
WBGene00001853	4977	hil-2
WBGene00001854	1438	hil-3
WBGene00001855	22371	hil-4
WBGene00001856	20000	hil-5
WBGene00001857	26	hil-6
WBGene00001858	253	hil-7
WBGene00001859	66	hil-8
WBGene00001860	20153	him-1
WBGene00001862	7846	him-3
WBGene00001863	1511	him-4
WBGene00001864	1486	him-5
WBGene00001865	6145	him-6
WBGene00001867	3711	him-8
WBGene00001869	7895	him-10
WBGene00001872	2218	him-14
WBGene00001874	12580	him-17
WBGene00001875	19	his-1
WBGene00001876	25	his-2
WBGene00001877	22	his-3
WBGene00001878	17	his-4
WBGene00001879	14	his-5
WBGene00001880	24	his-6
WBGene00001881	9	his-7
WBGene00001882	14	his-8
WBGene00001883	0	his-9
WBGene00001884	0	his-10
WBGene00001885	0	his-11
WBGene00001886	0	his-12
WBGene00001887	0	his-13
WBGene00001888	0	his-14
WBGene00001889	0	his-15
WBGene00001890	1	his-16
WBGene00001891	4	his-17
WBGene00001892	3	his-18
WBGene00001893	0	his-19
WBGene00001894	0	his-20
WBGene00001895	0	his-21
WBGene00001896	0	his-22
WBGene00001898	3304	his-24
WBGene00001899	0	his-25
WBGene00001900	0	his-26
WBGene00001901	0	his-27
WBGene00001902	0	his-28
WBGene00001903	0	his-29
WBGene00001904	0	his-30
WBGene00001905	61	his-31
WBGene00001906	116	his-32
WBGene00001907	0	his-33
WBGene00001908	0	his-34
WBGene00001909	2604	his-35
WBGene00001910	3564	C50F4.6
WBGene00001911	2477	his-37
WBGene00001912	141	his-38
WBGene00001913	1	his-39
WBGene00001914	106	his-40
WBGene00001915	2094	his-41
WBGene00001916	2	his-42
WBGene00001917	1	his-43
WBGene00001918	0	his-44
WBGene00001919	1	his-45
WBGene00001920	0	his-46
WBGene00001921	0	his-47
WBGene00001922	49	his-48
WBGene00001923	0	his-49
WBGene00001924	0	his-50
WBGene00001925	0	his-51
WBGene00001926	0	his-52
WBGene00001927	0	his-53
WBGene00001928	0	his-54
WBGene00001929	0	his-55
WBGene00001930	0	his-56
WBGene00001931	1	his-57
WBGene00001932	0	his-58
WBGene00001933	290	his-59
WBGene00001934	334	his-60
WBGene00001935	269	his-61
WBGene00001936	193	his-62
WBGene00001937	57	his-63
WBGene00001938	40	his-64
WBGene00001939	0	his-65
WBGene00001940	0	his-66
WBGene00001941	170	his-67
WBGene00001942	959	his-68
WBGene00001943	7	his-69
WBGene00001944	3	his-70
WBGene00001945	989	his-71
WBGene00001946	17947	his-72
WBGene00001947	0	his-73
WBGene00001948	71	hlh-1
WBGene00001949	3328	hlh-2
WBGene00001950	351	hlh-3
WBGene00001951	9	hlh-4
WBGene00001952	28	hlh-6
WBGene00001953	24	hlh-8
WBGene00001954	5	hlh-10
WBGene00001955	1553	hlh-11
WBGene00001956	6	hlh-12
WBGene00001957	34	hlh-13
WBGene00001958	96	hlh-14
WBGene00001959	2	hlh-15
WBGene00001960	79	hlh-16
WBGene00001961	6	hlh-17
WBGene00001962	1	hlh-19
WBGene00001963	126	btb-1
WBGene00001964	1	hlh-25
WBGene00001965	1	hlh-26
WBGene00001966	1	hlh-27
WBGene00001967	0	hlh-28
WBGene00001968	2	hlh-29
WBGene00001971	31733	hmg-1.1
WBGene00001972	8154	hmg-1.2
WBGene00001973	15572	hmg-3
WBGene00001974	14983	hmg-4
WBGene00001975	6125	hmg-5
WBGene00001976	0	hmg-11
WBGene00001977	25768	hmg-12
WBGene00001978	11405	hmp-1
WBGene00001979	9489	hmp-2
WBGene00001980	12914	hmr-1
WBGene00001981	81	hnd-1
WBGene00001983	10671	elac-2
WBGene00001984	57	hog-1
WBGene00001985	2995	hop-1
WBGene00001986	93	hot-1
WBGene00001987	27	hot-2
WBGene00001988	33	hot-3
WBGene00001989	43	hot-4
WBGene00001990	53	hot-5
WBGene00001991	83	hot-6
WBGene00001992	16	hot-7
WBGene00001993	4843	hpd-1
WBGene00001994	2341	hpk-1
WBGene00001995	452	hpl-1
WBGene00001996	6311	hpl-2
WBGene00001997	1727	hpr-9
WBGene00001998	4602	hpr-17
WBGene00001999	36990	hrpa-1
WBGene00002000	24731	hrpr-1
WBGene00002001	8318	hars-1
WBGene00002002	4356	hsb-1
WBGene00002003	7584	hse-5
WBGene00002004	8064	hsf-1
WBGene00002005	168253	hsp-1
WBGene00002006	96	hsp-2
WBGene00002007	32130	hsp-3
WBGene00002008	23153	hsp-4
WBGene00002010	35710	hsp-6
WBGene00002011	462	hsp-12.2
WBGene00002012	98	hsp-12.3
WBGene00002013	84	hsp-12.6
WBGene00002015	0	hsp-16.1
WBGene00002016	120	hsp-16.2
WBGene00002017	0	hsp-16.11
WBGene00002018	167	hsp-16.41
WBGene00002019	0	hsp-16.48
WBGene00002020	1	hsp-16.49
WBGene00002021	814	hsp-17
WBGene00002023	2121	hsp-25
WBGene00002024	2420	hsp-43
WBGene00002025	19243	hsp-60
WBGene00002026	295	hsp-70
WBGene00002027	33594	hsr-9
WBGene00002028	6486	hst-1
WBGene00002029	1213	hst-2
WBGene00002030	32	hst-3.1
WBGene00002031	774	hst-6
WBGene00002032	7373	htp-1
WBGene00002033	4549	htp-2
WBGene00002034	10740	htp-3
WBGene00002035	10430	hum-1
WBGene00002036	17212	hum-2
WBGene00002037	1213	hum-4
WBGene00002038	2835	hum-5
WBGene00002039	401	hum-6
WBGene00002040	758	hum-7
WBGene00002041	1461	hum-8
WBGene00002042	1841	hus-1
WBGene00002043	5052	hyl-1
WBGene00002044	2310	hyl-2
WBGene00002045	74350	icd-1
WBGene00002046	4949	icln-1
WBGene00002047	14475	icp-1
WBGene00002048	1211	ida-1
WBGene00002050	1852	ifa-1
WBGene00002051	64	ifa-3
WBGene00002052	905	ifa-4
WBGene00002053	4563	ifb-1
WBGene00002054	1797	ifb-2
WBGene00002055	362	ifc-1
WBGene00002056	3075	ifc-2
WBGene00002057	266	ifd-1
WBGene00002058	574	ifd-2
WBGene00002059	14545	ife-1
WBGene00002060	2260	ife-2
WBGene00002061	22532	ife-3
WBGene00002062	396	ife-4
WBGene00002063	692	ife-5
WBGene00002064	31940	iff-1
WBGene00002065	7853	iff-2
WBGene00002066	31757	ifg-1
WBGene00002067	232	ifp-1
WBGene00002068	18275	ify-1
WBGene00002069	239	ikb-1
WBGene00002070	11581	ile-1
WBGene00002071	2412	ile-2
WBGene00002072	11549	ima-1
WBGene00002073	48139	ima-2
WBGene00002074	20593	ima-3
WBGene00002075	8227	imb-1
WBGene00002076	17366	imb-2
WBGene00002077	49506	imb-3
WBGene00002078	38686	xpo-1
WBGene00002079	19422	xpo-2
WBGene00002080	8785	xpo-3
WBGene00002081	2707	ina-1
WBGene00002083	28056	inf-1
WBGene00002084	42	ins-1
WBGene00002085	130	ins-2
WBGene00002086	77	ins-3
WBGene00002087	49	ins-4
WBGene00002088	56	ins-5
WBGene00002089	74	ins-6
WBGene00002090	219	ins-7
