Geneid	"RNA STAR on data 17, data 15, and data 10: mapped.bam"	Public Name
WBGene00001090	5584	drh-1
WBGene00001091	1958	drh-2
WBGene00001092	3840	dro-1
WBGene00001093	14117	drp-1
WBGene00001094	15574	dars-1
WBGene00001095	1807	dars-2
WBGene00001096	1	dsc-1
WBGene00001099	1586	dsc-4
WBGene00001101	2007	dsh-1
WBGene00001102	10349	dsh-2
WBGene00001103	177	dsl-1
WBGene00001104	1693	dsl-2
WBGene00001105	488	dsl-3
WBGene00001106	0	dsl-4
WBGene00001107	1	dsl-5
WBGene00001108	46	dsl-6
WBGene00001109	9	dsl-7
WBGene00001110	3956	duo-1
WBGene00001111	15	duo-2
WBGene00001112	7975	duo-3
WBGene00001113	350	dur-1
WBGene00001115	493	dyb-1
WBGene00001116	230	dyc-1
WBGene00001117	109	dyf-1
WBGene00001118	213	dyf-2
WBGene00001119	750	dyf-3
WBGene00001121	48	dyf-5
WBGene00001122	59	dyf-6
WBGene00001123	245	dyf-7
WBGene00001127	126	dyf-11
WBGene00001129	20	dyf-13
WBGene00001130	3671	dyn-1
WBGene00001131	3763	dys-1
WBGene00001132	1050	alp-1
WBGene00001133	49	eat-2
WBGene00001134	8776	eat-3
WBGene00001135	54	eat-4
WBGene00001136	39	eat-5
WBGene00001137	53856	eat-6
WBGene00001145	846	eat-16
WBGene00001147	4	eat-18
WBGene00001148	3332	eat-20
WBGene00001149	8782	bcat-1
WBGene00001150	202	ech-1.1
WBGene00001151	1563	ech-2
WBGene00001152	679	ech-3
WBGene00001153	6129	ech-4
WBGene00001154	1810	ech-5
WBGene00001155	8926	ech-6
WBGene00001156	601	ech-7
WBGene00001157	370	ech-8
WBGene00001158	331	ech-9
WBGene00001159	138	eff-1
WBGene00001160	11932	efk-1
WBGene00001161	6369	efl-1
WBGene00001162	1961	efl-2
WBGene00001163	121	efn-2
WBGene00001164	47	efn-3
WBGene00001165	598	efn-4
WBGene00001166	22161	eftu-2
WBGene00001167	316860	eef-2
WBGene00001168	752555	eef-1A.1
WBGene00001169	38657	eef-1A.2
WBGene00001170	75	egl-1
WBGene00001171	115	egl-2
WBGene00001172	4158	egl-3
WBGene00001173	24486	egl-4
WBGene00001174	102	egl-5
WBGene00001175	382	egl-6
WBGene00001177	3745	egl-8
WBGene00001178	1496	egl-9
WBGene00001179	1167	egl-10
WBGene00001182	507	egl-13
WBGene00001184	834	egl-15
WBGene00001185	3	egl-17
WBGene00001186	3896	egl-18
WBGene00001187	696	egl-19
WBGene00001188	149	egl-20
WBGene00001189	2926	egl-21
WBGene00001190	222	egl-23
WBGene00001193	1336	egl-26
WBGene00001194	18626	egl-27
WBGene00001196	5526	egl-30
WBGene00001202	105	egl-36
WBGene00001204	43	egl-38
WBGene00001207	300	egl-43
WBGene00001208	1147	egl-44
WBGene00001209	35278	egl-45
WBGene00001210	97	egl-46
WBGene00001211	22	egl-47
WBGene00001214	10835	ego-1
WBGene00001215	6535	ego-2
WBGene00001223	0	ehn-3
WBGene00001224	6759	ehs-1
WBGene00001225	19755	eif-3.B
WBGene00001226	24120	eif-3.C
WBGene00001227	18134	eif-3.D
WBGene00001228	12604	eif-3.E
WBGene00001229	8363	eif-3.F
WBGene00001230	8246	eif-3.G
WBGene00001231	7165	eif-3.H
WBGene00001232	13158	eif-3.I
WBGene00001233	4782	eif-3.K
WBGene00001234	5832	eif-6
WBGene00001235	2129	elb-1
WBGene00001236	3424	elc-1
WBGene00001237	1	elc-2
WBGene00001239	16216	elo-1
WBGene00001240	2470	elo-2
WBGene00001241	7146	elo-3
WBGene00001242	100	elo-4
WBGene00001243	2774	elo-5
WBGene00001244	5189	elo-6
WBGene00001245	9	elo-7
WBGene00001246	36	elo-8
WBGene00001247	236	elo-9
WBGene00001248	294	elp-1
WBGene00001249	1163	elt-1
WBGene00001250	422	elt-2
WBGene00001251	523	elt-3
WBGene00001252	25	elt-4
WBGene00001253	365	elt-6
WBGene00001258	14781	emb-4
WBGene00001259	38311	emb-5
WBGene00001262	9200	emb-8
WBGene00001263	6928	emb-9
WBGene00001281	8065	emb-27
WBGene00001284	6974	emb-30
WBGene00001303	8763	sec-61.G
WBGene00001309	4735	emr-1
WBGene00001310	8	end-1
WBGene00001311	70	end-3
WBGene00001320	21502	ent-1
WBGene00001324	6646	eor-1
WBGene00001325	2606	eor-2
WBGene00001328	3366	epi-1
WBGene00001329	7479	epn-1
WBGene00001330	1809	eps-8
WBGene00001331	3444	erd-2.1
WBGene00001332	5266	eri-1
WBGene00001333	16520	erm-1
WBGene00001334	6319	ero-1
WBGene00001335	854	F35A5.8
WBGene00001336	12882	qars-1
WBGene00001337	16921	ears-1
WBGene00001338	1309	ears-2
WBGene00001340	7359	etr-1
WBGene00001345	923	fos-1
WBGene00001352	12344	evl-14
WBGene00001358	1181	evl-20
WBGene00001362	40	exc-1
WBGene00001365	2790	exc-4
WBGene00001366	670	exc-5
WBGene00001368	722	exc-7
WBGene00001371	2354	exl-1
WBGene00001372	4608	exo-3
WBGene00001373	21	exp-1
WBGene00001374	128	exp-2
WBGene00001377	591	eya-1
WBGene00001385	55310	far-1
WBGene00001386	115194	far-2
WBGene00001387	10307	far-3
WBGene00001388	79	far-4
WBGene00001389	201	far-5
WBGene00001390	5881	far-6
WBGene00001391	165	far-7
WBGene00001392	3908	far-8
WBGene00001393	48311	fat-1
WBGene00001394	62003	fat-2
WBGene00001395	18965	fat-3
WBGene00001396	19059	fat-4
WBGene00001397	3798	fat-5
WBGene00001398	9793	fat-6
WBGene00001399	630	fat-7
WBGene00001400	17	fax-1
WBGene00001401	2163	fbf-1
WBGene00001402	1239	fbf-2
WBGene00001403	303	fbl-1
WBGene00001404	5932	fbp-1
WBGene00001405	5006	fce-1
WBGene00001406	1240	fce-2
WBGene00001410	136	feh-1
WBGene00001411	5582	fem-1
WBGene00001412	9878	fem-2
WBGene00001413	3455	fem-3
WBGene00001414	191	fer-1
WBGene00001423	36043	fib-1
WBGene00001424	1	fis-1
WBGene00001425	1398	fis-2
WBGene00001426	5770	fkb-1
WBGene00001427	15307	fkb-2
WBGene00001428	778	fkb-3
WBGene00001429	26	fkb-4
WBGene00001430	865	fkb-5
WBGene00001431	14944	fkb-6
WBGene00001432	274	fkb-7
WBGene00001433	121	fkb-8
WBGene00001434	24	fkh-2
WBGene00001435	616	fkh-3
WBGene00001436	532	fkh-4
WBGene00001437	107	fkh-5
WBGene00001438	102	fkh-6
WBGene00001439	2056	fkh-7
WBGene00001440	99	fkh-8
WBGene00001441	2209	fkh-9
WBGene00001442	25	fkh-10
WBGene00001443	8432	fli-1
WBGene00001444	812	flp-1
WBGene00001445	141	flp-2
WBGene00001446	516	flp-3
WBGene00001447	144	flp-4
WBGene00001448	410	flp-5
WBGene00001449	1698	flp-6
WBGene00001450	284	flp-7
WBGene00001451	171	flp-8
WBGene00001452	708	flp-9
WBGene00001453	604	flp-10
WBGene00001454	426	flp-11
WBGene00001455	436	flp-12
WBGene00001456	207	flp-13
WBGene00001457	918	flp-14
WBGene00001458	361	flp-15
WBGene00001459	412	flp-16
WBGene00001460	327	flp-17
WBGene00001461	843	flp-18
WBGene00001462	258	flp-19
WBGene00001463	102	flp-20
WBGene00001464	134	flp-21
WBGene00001465	206	flr-1
WBGene00001466	106	gpla-1
WBGene00001468	49	flr-4
WBGene00001470	4670	baz-2
WBGene00001475	1443	fmi-1
WBGene00001476	19	fmo-1
WBGene00001477	2079	fmo-2
WBGene00001478	937	fmo-3
WBGene00001479	1325	fmo-4
WBGene00001480	637	fmo-5
WBGene00001481	3285	fog-1
WBGene00001482	2742	fog-2
WBGene00001483	72	fog-3
WBGene00001484	1457	fox-1
WBGene00001485	3663	fre-1
WBGene00001486	873	frh-1
WBGene00001487	59	frk-1
WBGene00001488	13509	frm-1
WBGene00001489	1480	frm-2
WBGene00001490	449	frm-3
WBGene00001491	8384	frm-4
WBGene00001492	278	frm-5.1
WBGene00001493	6404	frm-7
WBGene00001494	465	frm-8
WBGene00001495	43	F31B12.3
WBGene00001496	5608	frm-10
WBGene00001497	8250	fars-1
WBGene00001498	7511	fars-3
WBGene00001499	9362	fsn-1
WBGene00001500	3005	ftn-1
WBGene00001501	6991	ftn-2
WBGene00001502	13926	ftt-2
WBGene00001503	16193	fum-1
WBGene00001505	265	fut-1
WBGene00001506	5	fut-2
WBGene00001507	20	fut-4
WBGene00001508	373	fut-8
WBGene00001509	7316	fzo-1
WBGene00001510	8295	fzr-1
WBGene00001511	17569	fzy-1
WBGene00001512	23	gab-1
WBGene00001513	15207	gad-1
WBGene00001514	13388	xnd-1
WBGene00001515	166	gap-1
WBGene00001516	4121	gap-2
WBGene00001517	57	gar-1
WBGene00001518	96	gar-2
WBGene00001519	80	gar-3
WBGene00001520	3549	gas-1
WBGene00001522	940	gbh-1
WBGene00001523	694	gbh-2
WBGene00001526	5793	gck-1
WBGene00001527	7818	gcs-1
WBGene00001528	2	gcy-1
WBGene00001529	1	gcy-2
WBGene00001530	3	gcy-3
WBGene00001531	6	gcy-4
WBGene00001532	17	gcy-5
WBGene00001533	10	gcy-6
WBGene00001534	5	gcy-7
WBGene00001535	45	gcy-8
WBGene00001536	34	gcy-9
WBGene00001537	440	gcy-11
WBGene00001538	3173	gcy-12
WBGene00001539	4	gcy-13
WBGene00001540	4	gcy-14
WBGene00001541	84	gcy-15
WBGene00001542	5	gcy-17
WBGene00001543	160	gcy-18
WBGene00001544	213	gcy-19
WBGene00001545	4	gcy-20
WBGene00001546	136	gcy-21
WBGene00001547	105	gcy-22
WBGene00001548	55	gcy-23
WBGene00001549	7	gcy-25
WBGene00001550	3	gcy-27
WBGene00001551	37	gcy-31
WBGene00001552	17	gcy-32
WBGene00001553	38	gcy-33
WBGene00001554	8	gcy-34
WBGene00001555	54	gcy-35
WBGene00001556	29	gcy-36
WBGene00001557	57	gcy-37
WBGene00001558	26272	gdi-1
WBGene00001559	922	gei-1
WBGene00001560	2603	gei-3
WBGene00001561	8716	gei-4
WBGene00001562	9568	lin-66
WBGene00001563	9519	gei-6
WBGene00001564	25831	icl-1
WBGene00001565	4966	gei-8
WBGene00001566	2711	acdh-13
WBGene00001568	12309	snpc-4
WBGene00001569	6188	meg-3
WBGene00001570	121	gei-13
WBGene00001571	5656	gei-14
WBGene00001572	335	gei-15
WBGene00001574	17031	gei-17
WBGene00001575	4	gei-18
WBGene00001577	1348	gem-4
WBGene00001578	848	ges-1
WBGene00001579	5344	gex-2
WBGene00001580	8440	gex-3
WBGene00001581	996	gfi-1
WBGene00001582	12698	gfi-2
WBGene00001583	3680	gfi-3
WBGene00001584	10632	nrde-4
WBGene00001585	2124	gfl-1
WBGene00001586	41	lgc-57
WBGene00001587	30	lgc-58
WBGene00001588	39	lgc-56
WBGene00001589	6330	gip-1
WBGene00001590	738	lipt-1
WBGene00001591	880	glc-1
WBGene00001592	214	glc-2
WBGene00001593	13	glc-3
WBGene00001594	160	glc-4
WBGene00001595	67499	gld-1
WBGene00001596	19670	gld-2
WBGene00001597	28779	gld-3
WBGene00001598	22305	glh-1
WBGene00001599	13334	glh-2
WBGene00001600	5099	glh-3
WBGene00001601	5140	glh-4
WBGene00001602	1292	gln-1
WBGene00001603	37	gln-2
WBGene00001604	6431	gln-3
WBGene00001605	5	gln-4
WBGene00001606	19727	gln-5
WBGene00001607	51799	gln-6
WBGene00001608	6	pugs-5
WBGene00001609	24292	glp-1
WBGene00001612	36	glr-1
WBGene00001613	64	glr-2
WBGene00001614	11	glr-3
WBGene00001615	197	glr-4
WBGene00001616	127	glr-5
WBGene00001617	352	glr-6
WBGene00001618	32	glr-7
WBGene00001619	16	glr-8
WBGene00001620	2127	glt-1
WBGene00001621	135	glt-3
WBGene00001622	659	glt-4
WBGene00001623	131	glt-5
WBGene00001624	42	glt-6
WBGene00001625	33	glt-7
WBGene00001626	3	gly-1
WBGene00001627	287	gly-2
WBGene00001628	6852	gly-3
WBGene00001629	3217	gly-4
WBGene00001630	4491	gly-5
WBGene00001631	1019	gly-6
WBGene00001632	8379	gly-7
WBGene00001633	720	gly-8
WBGene00001635	6471	gly-10
WBGene00001636	469	gly-11
WBGene00001637	239	gly-12
WBGene00001638	1087	gly-13
WBGene00001639	349	gly-14
WBGene00001640	1	gly-15
WBGene00001641	0	gly-16
WBGene00001642	0	gly-17
WBGene00001643	25	gly-18
WBGene00001644	210	gly-19
WBGene00001645	9811	gly-20
WBGene00001646	181	gna-1
WBGene00001647	10717	gna-2
WBGene00001648	12349	goa-1
WBGene00001649	2222	gob-1
WBGene00001650	707	gon-1
WBGene00001651	3114	gon-2
WBGene00001653	12297	gon-4
WBGene00001660	2414	gop-1
WBGene00001661	4120	gop-2
WBGene00001662	5788	gop-3
WBGene00001663	67	gpa-1
WBGene00001664	20	gpa-2
WBGene00001665	20	gpa-3
WBGene00001666	212	gpa-4
WBGene00001667	6	gpa-5
WBGene00001668	12	gpa-6
WBGene00001669	310	gpa-7
WBGene00001670	9	gpa-8
WBGene00001671	75	gpa-9
WBGene00001672	31	gpa-10
WBGene00001673	12	gpa-11
WBGene00001674	142	gpa-12
WBGene00001675	51	gpa-13
WBGene00001676	33	gpa-14
WBGene00001677	29	gpa-15
WBGene00001678	5409	gpa-16
WBGene00001679	16034	gpb-1
WBGene00001680	587	gpb-2
WBGene00001681	44	gpc-1
WBGene00001682	2684	gpc-2
WBGene00001683	14040	gpd-1
WBGene00001684	4158	gpd-2
WBGene00001685	6740	gpd-3
WBGene00001686	5942	gpd-4
WBGene00001687	76	gpn-1
WBGene00001688	1116	gpr-1
WBGene00001689	1590	gpr-2
WBGene00001690	37	grd-1
WBGene00001691	7	grd-2
WBGene00001692	48	grd-3
WBGene00001693	20	grd-4
WBGene00001694	165	grd-5
WBGene00001695	8	grd-6
WBGene00001696	8	grd-7
WBGene00001697	3	grd-8
WBGene00001698	7	grd-9
WBGene00001699	15	grd-10
WBGene00001700	27	grd-11
WBGene00001701	15	grd-12
WBGene00001702	21	grd-13
WBGene00001703	13	grd-14
WBGene00001704	3	grd-15
WBGene00001705	18	grd-16
WBGene00001706	11	grd-17
WBGene00001707	175	grh-1
WBGene00001708	2728	grk-1
WBGene00001709	1059	grk-2
WBGene00001710	38	grl-1
WBGene00001711	6	grl-2
WBGene00001712	7	grl-3
WBGene00001713	358	grl-4
WBGene00001714	4	grl-5
WBGene00001715	8	grl-6
WBGene00001716	9	grl-7
WBGene00001717	14	grl-8
WBGene00001718	19	grl-9
WBGene00001719	301	grl-10
WBGene00001720	1	grl-11
WBGene00001721	10	grl-12
WBGene00001722	8	grl-13
WBGene00001723	57	grl-14
WBGene00001724	14	grl-15
WBGene00001725	70	grl-16
WBGene00001726	108	grl-17
WBGene00001727	53	grl-18
WBGene00001728	2	grl-19
WBGene00001729	3	grl-20
WBGene00001730	18	grl-21
WBGene00001731	60	grl-22
WBGene00001732	6	grl-23
WBGene00001733	0	grl-24
WBGene00001734	21	grl-25
WBGene00001735	32	grl-26
WBGene00001736	1	grl-27
WBGene00001737	1	grl-28
WBGene00001738	2	grl-29
WBGene00001739	3	grl-30
WBGene00001740	1509	gro-1
WBGene00001743	6833	grp-1
WBGene00001744	10733	gars-1
WBGene00001745	405	gsa-1
WBGene00001746	4790	gsk-3
WBGene00001747	12870	gsp-1
WBGene00001748	29198	gsp-2
WBGene00001749	10001	gst-1
WBGene00001750	16	gst-2
WBGene00001751	36	gst-3
WBGene00001752	348	gst-4
WBGene00001753	1412	gst-5
WBGene00001754	239	gst-6
WBGene00001755	9646	gst-7
WBGene00001756	7	gst-8
WBGene00001757	33	gst-9
WBGene00001758	268	gst-10
WBGene00001759	22	gst-11
WBGene00001760	28	gst-12
WBGene00001761	579	gst-13
WBGene00001762	5	gst-14
WBGene00001763	33	gst-15
WBGene00001764	157	gst-16
WBGene00001765	6	gst-17
WBGene00001766	1	gst-18
WBGene00001767	9	gst-19
WBGene00001768	332	gst-20
WBGene00001769	86	gst-21
WBGene00001770	205	gst-22
WBGene00001771	17	gst-23
WBGene00001772	274	gst-24
WBGene00001773	6	gst-25
WBGene00001774	274	gst-26
WBGene00001775	552	gst-27
WBGene00001776	51	gst-28
WBGene00001777	141	gst-29
WBGene00001778	41	gst-30
WBGene00001779	21	gst-31
WBGene00001780	24	gst-32
WBGene00001781	31	gst-33
WBGene00001782	3	gst-34
WBGene00001783	55	gst-35
WBGene00001784	1019	gst-36
WBGene00001785	3	gst-37
WBGene00001786	6	gst-38
WBGene00001787	400	gst-39
WBGene00001788	22	gst-40
WBGene00001789	91	gst-41
WBGene00001790	413	gst-42
WBGene00001791	452	gst-43
WBGene00001792	73	gst-44
WBGene00001793	8124	gsy-1
WBGene00001794	5353	gta-1
WBGene00001795	1758	gtl-1
WBGene00001796	92	gtl-2
WBGene00001803	174	lite-1
WBGene00001804	11	gur-3
WBGene00001805	32	gur-4
WBGene00001806	32	gur-5
WBGene00001808	2183	gut-2
WBGene00001811	484	haf-1
WBGene00001812	10630	haf-2
WBGene00001813	4594	haf-3
WBGene00001814	1260	haf-4
WBGene00001815	4895	hmt-1
WBGene00001816	1330	haf-6
WBGene00001817	860	haf-7
WBGene00001818	0	haf-8
WBGene00001819	892	haf-9
WBGene00001820	996	ham-1
WBGene00001821	337	ham-2
WBGene00001823	1041	hap-1
WBGene00001824	688	hbl-1
WBGene00001827	22001	hcf-1
WBGene00001828	2757	hch-1
WBGene00001829	29078	hcp-1
WBGene00001830	19739	hcp-2
WBGene00001831	6574	hcp-3
WBGene00001832	17229	hcp-4
WBGene00001833	18309	hcp-6
WBGene00001834	15975	hda-1
WBGene00001835	4737	hda-2
WBGene00001836	5493	hda-3
WBGene00001837	2024	hda-4
WBGene00001838	3270	hda-10
WBGene00001839	49	hdl-1
WBGene00001840	46890	hel-1
WBGene00001841	28	hen-1
WBGene00001842	138	her-1
WBGene00001843	2258	hgo-1
WBGene00001844	1950	hid-1
WBGene00001851	7802	hif-1
WBGene00001852	2153	hil-1
WBGene00001853	8683	hil-2
WBGene00001854	3987	hil-3
WBGene00001855	19665	hil-4
WBGene00001856	22933	hil-5
WBGene00001857	32	hil-6
WBGene00001858	403	hil-7
WBGene00001859	56	hil-8
WBGene00001860	20056	him-1
WBGene00001862	6913	him-3
WBGene00001863	2178	him-4
WBGene00001864	1163	him-5
WBGene00001865	6799	him-6
WBGene00001867	2927	him-8
WBGene00001869	7400	him-10
WBGene00001872	2425	him-14
WBGene00001874	14089	him-17
WBGene00001875	37	his-1
WBGene00001876	25	his-2
WBGene00001877	30	his-3
WBGene00001878	20	his-4
WBGene00001879	10	his-5
WBGene00001880	21	his-6
WBGene00001881	14	his-7
WBGene00001882	6	his-8
WBGene00001883	0	his-9
WBGene00001884	0	his-10
WBGene00001885	0	his-11
WBGene00001886	0	his-12
WBGene00001887	0	his-13
WBGene00001888	0	his-14
WBGene00001889	0	his-15
WBGene00001890	1	his-16
WBGene00001891	1	his-17
WBGene00001892	8	his-18
WBGene00001893	0	his-19
WBGene00001894	0	his-20
WBGene00001895	0	his-21
WBGene00001896	0	his-22
WBGene00001898	6955	his-24
WBGene00001899	0	his-25
WBGene00001900	0	his-26
WBGene00001901	0	his-27
WBGene00001902	0	his-28
WBGene00001903	0	his-29
WBGene00001904	0	his-30
WBGene00001905	77	his-31
WBGene00001906	202	his-32
WBGene00001907	0	his-33
WBGene00001908	0	his-34
WBGene00001909	2577	his-35
WBGene00001910	3728	C50F4.6
WBGene00001911	2272	his-37
WBGene00001912	50	his-38
WBGene00001913	0	his-39
WBGene00001914	90	his-40
WBGene00001915	2122	his-41
WBGene00001916	4	his-42
WBGene00001917	0	his-43
WBGene00001918	0	his-44
WBGene00001919	1	his-45
WBGene00001920	0	his-46
WBGene00001921	0	his-47
WBGene00001922	54	his-48
WBGene00001923	0	his-49
WBGene00001924	0	his-50
WBGene00001925	0	his-51
WBGene00001926	0	his-52
WBGene00001927	0	his-53
WBGene00001928	0	his-54
WBGene00001929	0	his-55
WBGene00001930	0	his-56
WBGene00001931	6	his-57
WBGene00001932	0	his-58
WBGene00001933	304	his-59
WBGene00001934	475	his-60
WBGene00001935	261	his-61
WBGene00001936	219	his-62
WBGene00001937	56	his-63
WBGene00001938	42	his-64
WBGene00001939	0	his-65
WBGene00001940	0	his-66
WBGene00001941	176	his-67
WBGene00001942	781	his-68
WBGene00001943	5	his-69
WBGene00001944	6	his-70
WBGene00001945	1139	his-71
WBGene00001946	19151	his-72
WBGene00001947	0	his-73
WBGene00001948	54	hlh-1
WBGene00001949	3721	hlh-2
WBGene00001950	334	hlh-3
WBGene00001951	16	hlh-4
WBGene00001952	20	hlh-6
WBGene00001953	29	hlh-8
WBGene00001954	6	hlh-10
WBGene00001955	1480	hlh-11
WBGene00001956	18	hlh-12
WBGene00001957	20	hlh-13
WBGene00001958	93	hlh-14
WBGene00001959	0	hlh-15
WBGene00001960	108	hlh-16
WBGene00001961	8	hlh-17
WBGene00001962	2	hlh-19
WBGene00001963	142	btb-1
WBGene00001964	0	hlh-25
WBGene00001965	0	hlh-26
WBGene00001966	1	hlh-27
WBGene00001967	2	hlh-28
WBGene00001968	1	hlh-29
WBGene00001971	40900	hmg-1.1
WBGene00001972	8491	hmg-1.2
WBGene00001973	15103	hmg-3
WBGene00001974	17213	hmg-4
WBGene00001975	5529	hmg-5
WBGene00001976	0	hmg-11
WBGene00001977	19008	hmg-12
WBGene00001978	10540	hmp-1
WBGene00001979	10306	hmp-2
WBGene00001980	21198	hmr-1
WBGene00001981	47	hnd-1
WBGene00001983	12878	elac-2
WBGene00001984	23	hog-1
WBGene00001985	2512	hop-1
WBGene00001986	73	hot-1
WBGene00001987	26	hot-2
WBGene00001988	13	hot-3
WBGene00001989	60	hot-4
WBGene00001990	38	hot-5
WBGene00001991	123	hot-6
WBGene00001992	15	hot-7
WBGene00001993	3213	hpd-1
WBGene00001994	4587	hpk-1
WBGene00001995	402	hpl-1
WBGene00001996	4937	hpl-2
WBGene00001997	1388	hpr-9
WBGene00001998	4287	hpr-17
WBGene00001999	36990	hrpa-1
WBGene00002000	28115	hrpr-1
WBGene00002001	9543	hars-1
WBGene00002002	3796	hsb-1
WBGene00002003	6749	hse-5
WBGene00002004	9795	hsf-1
WBGene00002005	188452	hsp-1
WBGene00002006	79	hsp-2
WBGene00002007	38806	hsp-3
WBGene00002008	24284	hsp-4
WBGene00002010	39700	hsp-6
WBGene00002011	378	hsp-12.2
WBGene00002012	50	hsp-12.3
WBGene00002013	131	hsp-12.6
WBGene00002015	0	hsp-16.1
WBGene00002016	119	hsp-16.2
WBGene00002017	0	hsp-16.11
WBGene00002018	93	hsp-16.41
WBGene00002019	0	hsp-16.48
WBGene00002020	0	hsp-16.49
WBGene00002021	983	hsp-17
WBGene00002023	1588	hsp-25
WBGene00002024	3246	hsp-43
WBGene00002025	18304	hsp-60
WBGene00002026	264	hsp-70
WBGene00002027	37999	hsr-9
WBGene00002028	5979	hst-1
WBGene00002029	1003	hst-2
WBGene00002030	37	hst-3.1
WBGene00002031	765	hst-6
WBGene00002032	6117	htp-1
WBGene00002033	4378	htp-2
WBGene00002034	11599	htp-3
WBGene00002035	9379	hum-1
WBGene00002036	19067	hum-2
WBGene00002037	1195	hum-4
WBGene00002038	2322	hum-5
WBGene00002039	387	hum-6
WBGene00002040	947	hum-7
WBGene00002041	1216	hum-8
WBGene00002042	1667	hus-1
WBGene00002043	5392	hyl-1
WBGene00002044	2511	hyl-2
WBGene00002045	69356	icd-1
WBGene00002046	4386	icln-1
WBGene00002047	14800	icp-1
WBGene00002048	1712	ida-1
WBGene00002050	1492	ifa-1
WBGene00002051	102	ifa-3
WBGene00002052	1118	ifa-4
WBGene00002053	4305	ifb-1
WBGene00002054	929	ifb-2
WBGene00002055	118	ifc-1
WBGene00002056	2195	ifc-2
WBGene00002057	107	ifd-1
WBGene00002058	531	ifd-2
WBGene00002059	13755	ife-1
WBGene00002060	2005	ife-2
WBGene00002061	21208	ife-3
WBGene00002062	404	ife-4
WBGene00002063	636	ife-5
WBGene00002064	29479	iff-1
WBGene00002065	9927	iff-2
WBGene00002066	36191	ifg-1
WBGene00002067	45	ifp-1
WBGene00002068	17421	ify-1
WBGene00002069	329	ikb-1
WBGene00002070	10383	ile-1
WBGene00002071	2128	ile-2
WBGene00002072	10121	ima-1
WBGene00002073	42046	ima-2
WBGene00002074	25289	ima-3
WBGene00002075	12938	imb-1
WBGene00002076	18453	imb-2
WBGene00002077	73143	imb-3
WBGene00002078	47990	xpo-1
WBGene00002079	22861	xpo-2
WBGene00002080	10359	xpo-3
WBGene00002081	3575	ina-1
WBGene00002083	29853	inf-1
WBGene00002084	53	ins-1
WBGene00002085	422	ins-2
WBGene00002086	132	ins-3
WBGene00002087	56	ins-4
WBGene00002088	55	ins-5
WBGene00002089	77	ins-6
WBGene00002090	304	ins-7
WBGene00002091	86	ins-8
WBGene00002092	11	ins-9
WBGene00002093	54	ins-10
WBGene00002094	3	ins-11
WBGene00002095	2	ins-12
